ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
4659,42,Saffron City,Low,Casino Worker,Ghost,17,0,MasterBall,60,5,False,Unpredictable,21,False,6872,True,
4660,45,Cerulean City,Low,Rocket Grunt,Electric,32,0,HealBall,26,0,False,Defensive,4,False,49982,True,
4661,39,Pallet Town,Low,Rocket Grunt,Flying,61,0,DarkBall,76,1,False,Aggressive,6,False,78949,True,
4662,47,Lavender Town,Middle,Biker,Electric,75,1,GreatBall,66,2,False,Aggressive,5,True,85710,True,
4663,65,Celadon City,Low,Casino Worker,Ghost,85,1,NetBall,55,2,False,Defensive,17,False,153882,True,
4664,60,Pewter City,Middle,Elite Trainer,Ice,52,0,TimerBall,66,3,False,Defensive,0,False,81714,True,
4665,29,Cinnabar Island,Middle,Underground Battler,Ground,39,0,GreatBall,31,2,False,Unpredictable,21,False,80958,True,
4666,30,Vermilion City,Middle,Daycare Worker,Ice,87,0,HealBall,33,0,False,Aggressive,7,False,51814,True,
4667,22,Saffron City,Low,Police Officer,Ghost,75,0,HealBall,34,2,False,Defensive,3,False,22052,True,
4668,60,Vermilion City,High,Rocket Grunt,Normal,81,0,MasterBall,75,2,False,Defensive,0,False,83349,True,
4669,18,Lavender Town,Middle,Nurse,Psychic,8,0,TimerBall,53,6,False,Unpredictable,10,False,61538,True,
4670,29,Fuchsia City,Middle,Champion,Fairy,39,0,HealBall,68,2,False,Unpredictable,19,False,95253,True,
4671,21,Pallet Town,Middle,Gym Leader Assistant,Dark,53,0,DuskBall,67,3,False,Unpredictable,8,False,39831,True,
4672,56,Pewter City,Low,Champion,Electric,92,0,GreatBall,85,8,False,Defensive,5,False,99644,True,
4673,45,Saffron City,Middle,Biker,Water,46,0,LuxuryBall,82,0,False,Defensive,7,False,32905,True,
4674,62,Celadon City,Middle,Gym Leader Assistant,Flying,39,0,TimerBall,26,0,False,Defensive,13,False,21117,True,
4675,54,Fuchsia City,Low,Black Market Dealer,Grass,97,0,NetBall,78,1,False,Aggressive,6,False,8170,True,
4676,62,Viridian City,Middle,PokéMart Seller,Electric,77,0,TimerBall,58,5,False,Aggressive,15,False,69411,True,
4677,59,Viridian City,Middle,Breeder,Psychic,84,0,TimerBall,65,1,False,Aggressive,11,False,15421,True,
4678,21,Cerulean City,Low,Gym Leader Assistant,Rock,19,0,DuskBall,74,0,False,Aggressive,8,False,56199,True,
4679,51,Viridian City,Middle,Biker,Fighting,97,0,HealBall,21,7,False,Defensive,17,False,26232,True,
4680,15,Pallet Town,Low,Breeder,Dark,52,0,LuxuryBall,48,6,False,Defensive,20,False,62579,True,
4681,56,Pallet Town,Middle,Elite Trainer,Water,98,0,HealBall,69,2,False,Defensive,23,False,21156,True,
4682,13,Cinnabar Island,High,Underground Battler,Bug,82,0,MasterBall,74,0,False,Aggressive,7,False,49067,True,
4683,16,Lavender Town,Middle,Casino Worker,Water,8,0,DuskBall,43,0,False,Defensive,21,False,18123,True,
4684,50,Lavender Town,Low,Black Market Dealer,Steel,76,0,DarkBall,53,0,False,Unpredictable,5,False,10633,True,
4685,37,Cerulean City,Low,Police Officer,Dragon,74,0,GreatBall,37,0,False,Unpredictable,12,False,58200,True,
4686,66,Pallet Town,Middle,Researcher,Poison,12,0,HealBall,56,3,False,Defensive,7,False,38662,True,
4687,63,Cinnabar Island,Middle,Researcher,Flying,61,0,PokéBall,54,1,False,Unpredictable,21,False,14126,True,
4688,24,Vermilion City,Middle,Researcher,Dark,97,0,HealBall,67,3,False,Defensive,15,False,51987,True,
4689,66,Pewter City,Middle,Daycare Worker,Electric,83,0,MasterBall,43,6,False,Defensive,22,True,106020,False,
4690,48,Cerulean City,Low,PokéMart Seller,Electric,98,0,DuskBall,47,1,False,Unpredictable,16,False,42173,True,
4691,41,Pallet Town,Low,Casino Worker,Psychic,40,0,PokéBall,20,1,False,Unpredictable,10,False,64181,True,
4692,12,Pallet Town,Low,Daycare Worker,Electric,87,1,MasterBall,49,4,False,Aggressive,25,False,267697,False,
4693,37,Vermilion City,Low,Elite Trainer,Water,70,0,UltraBall,55,0,False,Aggressive,18,False,31478,True,
4694,23,Saffron City,Low,Champion,Fairy,90,0,DarkBall,75,4,False,Defensive,19,False,13318,True,
4695,62,Cinnabar Island,Middle,Casino Worker,Fighting,29,0,TimerBall,70,1,False,Defensive,11,False,35165,True,
4696,35,Lavender Town,Middle,Biker,Flying,29,0,LuxuryBall,75,2,False,Aggressive,6,False,87713,True,
4697,12,Lavender Town,Middle,Casino Worker,Steel,44,0,LuxuryBall,75,0,False,Unpredictable,17,False,62493,True,
4698,69,Pewter City,Low,Breeder,Poison,39,0,TimerBall,43,3,False,Defensive,7,False,32229,True,
4699,31,Saffron City,High,Police Officer,Dark,64,0,TimerBall,31,0,False,Aggressive,21,False,49739,True,
4700,70,Viridian City,Middle,Scientist,Electric,75,0,PokéBall,63,0,False,Aggressive,13,False,41043,True,
4701,65,Pewter City,Middle,Rocket Grunt,Ghost,39,0,MasterBall,70,5,False,Defensive,23,False,22062,True,
4702,59,Lavender Town,High,Casino Worker,Ground,11,0,LuxuryBall,42,2,False,Aggressive,3,False,40118,True,
4703,36,Lavender Town,Middle,Champion,Steel,71,0,UltraBall,79,5,False,Aggressive,25,False,10160,True,
4704,64,Cinnabar Island,High,Police Officer,Dragon,76,0,DuskBall,55,3,False,Aggressive,5,False,45683,True,
4705,48,Fuchsia City,Middle,Biker,Ground,93,0,PokéBall,41,1,False,Defensive,24,False,33198,True,
4706,11,Vermilion City,High,Daycare Worker,Poison,75,0,NetBall,82,4,False,Defensive,23,False,46030,True,
4707,56,Fuchsia City,Middle,Daycare Worker,Dragon,95,0,HealBall,43,0,False,Unpredictable,24,True,245463,True,
4708,16,Cinnabar Island,Middle,Scientist,Fire,84,0,PokéBall,65,0,False,Defensive,2,False,56658,True,
4709,64,Pallet Town,Low,PokéMart Seller,Dark,20,0,NetBall,68,0,False,Aggressive,20,False,19515,True,
4710,42,Fuchsia City,Low,Researcher,Dark,72,0,LuxuryBall,68,0,False,Unpredictable,14,False,52185,True,
4711,54,Viridian City,Low,Underground Battler,Rock,55,0,TimerBall,42,4,False,Aggressive,17,False,23683,True,
4712,38,Viridian City,Low,Rocket Grunt,Fire,5,0,DuskBall,73,1,False,Aggressive,23,False,48242,True,
4713,27,Fuchsia City,Low,Elite Trainer,Ice,75,0,MasterBall,63,2,False,Unpredictable,3,False,83801,True,
4714,13,Fuchsia City,Middle,Fisherman,Bug,19,0,HealBall,39,1,False,Aggressive,13,False,91704,True,
4715,17,Viridian City,Middle,Rocket Grunt,Fairy,52,0,PokéBall,50,5,False,Defensive,2,False,89510,True,
4716,17,Cerulean City,High,Underground Battler,Grass,90,0,HealBall,48,5,False,Aggressive,5,False,6515,True,
4717,60,Lavender Town,Middle,Police Officer,Flying,18,0,MasterBall,31,1,False,Defensive,13,False,51576,True,
4718,39,Vermilion City,Low,Police Officer,Fire,29,0,NetBall,49,4,False,Unpredictable,5,False,68960,True,
4719,52,Pewter City,Middle,Scientist,Fairy,86,0,DarkBall,69,3,False,Unpredictable,19,False,62578,True,
4720,70,Cinnabar Island,Middle,Police Officer,Dragon,58,0,GreatBall,31,3,False,Defensive,21,True,231733,False,
4721,26,Saffron City,Middle,Black Market Dealer,Poison,18,0,TimerBall,61,0,False,Aggressive,7,False,50206,True,
4722,27,Fuchsia City,High,Police Officer,Water,83,0,UltraBall,54,0,False,Unpredictable,5,False,159715,False,
4723,59,Vermilion City,Middle,Fisherman,Fairy,89,1,PokéBall,74,1,False,Unpredictable,16,False,350681,True,
4724,63,Celadon City,Low,Nurse,Dark,59,0,DarkBall,64,0,False,Defensive,3,False,35190,True,
4725,70,Pallet Town,Low,Nurse,Bug,8,0,MasterBall,56,1,False,Aggressive,20,False,663,True,
4726,20,Saffron City,Low,Champion,Bug,39,0,MasterBall,83,0,False,Aggressive,11,False,84138,True,
4727,53,Viridian City,Low,Fisherman,Normal,58,1,LuxuryBall,32,1,True,Defensive,12,False,200894,False,
4728,68,Celadon City,Middle,Police Officer,Flying,99,0,DarkBall,40,2,False,Unpredictable,9,False,75316,True,
4729,63,Fuchsia City,Middle,Elite Trainer,Fighting,12,0,MasterBall,46,1,False,Defensive,16,False,1376,True,
4730,58,Cerulean City,Low,PokéMart Seller,Normal,66,0,MasterBall,78,0,False,Defensive,1,False,12480,True,
4731,33,Fuchsia City,Low,Casino Worker,Ice,66,0,NetBall,52,3,False,Aggressive,8,False,4447,True,
4732,31,Saffron City,Middle,Champion,Electric,80,0,HealBall,49,4,False,Aggressive,14,False,64144,True,
4733,67,Cerulean City,Low,Police Officer,Rock,9,0,DuskBall,81,1,False,Defensive,9,False,35692,True,
4734,23,Cerulean City,Middle,PokéMart Seller,Rock,69,0,UltraBall,74,2,False,Unpredictable,10,False,36873,True,
4735,18,Lavender Town,Low,Researcher,Bug,12,0,DuskBall,62,5,False,Aggressive,25,False,43483,True,
4736,26,Pallet Town,Low,Biker,Electric,17,0,PokéBall,44,1,False,Unpredictable,10,False,94741,True,
4737,19,Celadon City,Low,Police Officer,Steel,31,0,DuskBall,68,0,False,Unpredictable,25,False,3487,True,
4738,19,Cerulean City,High,Champion,Fire,85,0,PokéBall,45,3,False,Unpredictable,1,False,30658,True,
4739,68,Cerulean City,Low,Daycare Worker,Fairy,45,0,UltraBall,65,1,False,Unpredictable,1,False,17140,True,
4740,23,Viridian City,Middle,Nurse,Normal,73,0,LuxuryBall,31,0,False,Defensive,3,False,46993,True,
4741,42,Celadon City,Low,Nurse,Grass,76,0,NetBall,40,7,False,Aggressive,0,False,11940,True,
4742,30,Lavender Town,High,Casino Worker,Psychic,91,0,GreatBall,72,2,False,Unpredictable,3,False,73397,True,
4743,25,Cinnabar Island,High,Rocket Grunt,Water,32,0,MasterBall,37,5,False,Aggressive,2,False,24548,True,
4744,24,Celadon City,Middle,Scientist,Electric,15,0,PokéBall,52,8,False,Unpredictable,8,False,44884,True,
4745,39,Pewter City,Low,Biker,Ground,8,0,NetBall,50,0,False,Unpredictable,25,False,28624,True,
4746,30,Pewter City,Middle,PokéMart Seller,Flying,40,0,PokéBall,85,0,False,Aggressive,19,False,20879,True,
4747,13,Pewter City,Middle,Biker,Electric,51,0,GreatBall,57,5,False,Defensive,2,False,78040,True,
4748,65,Pewter City,Low,Champion,Grass,64,0,GreatBall,68,4,False,Aggressive,19,False,4902,True,
4749,36,Cerulean City,Middle,Underground Battler,Grass,72,0,HealBall,54,0,False,Defensive,16,False,62137,True,
4750,30,Lavender Town,Middle,Police Officer,Steel,33,0,LuxuryBall,22,2,False,Unpredictable,15,False,91657,True,
4751,32,Viridian City,Low,Scientist,Water,88,0,PokéBall,34,0,False,Unpredictable,22,False,33621,True,
4752,50,Pewter City,Middle,Black Market Dealer,Steel,64,0,UltraBall,53,0,False,Aggressive,25,False,51670,True,
4753,51,Pallet Town,Middle,Scientist,Psychic,57,0,NetBall,38,3,False,Unpredictable,17,False,247,True,
4754,51,Cinnabar Island,Middle,Daycare Worker,Flying,52,0,PokéBall,69,1,False,Defensive,14,False,34008,True,
4755,36,Viridian City,Middle,Breeder,Electric,21,0,GreatBall,75,8,False,Defensive,22,False,1469,True,
4756,68,Celadon City,Middle,Biker,Normal,37,0,PokéBall,33,4,False,Unpredictable,8,False,94508,True,
4757,42,Vermilion City,Middle,Biker,Electric,48,0,PokéBall,40,0,False,Unpredictable,14,False,78883,True,
4758,62,Celadon City,Low,Champion,Poison,60,0,GreatBall,57,3,False,Defensive,8,False,89571,True,
4759,59,Vermilion City,Middle,PokéMart Seller,Water,83,0,NetBall,49,0,False,Defensive,4,False,20682,True,
4760,21,Pewter City,Middle,Elite Trainer,Bug,95,0,UltraBall,72,5,False,Aggressive,15,False,50889,True,
4761,27,Vermilion City,High,Scientist,Dragon,26,0,LuxuryBall,70,2,False,Unpredictable,13,False,45827,True,
4762,40,Lavender Town,Low,Biker,Fairy,29,0,UltraBall,45,1,False,Defensive,7,False,29366,True,
4763,13,Fuchsia City,Middle,Police Officer,Poison,80,0,DarkBall,34,0,False,Defensive,6,False,4248,True,
4764,62,Pallet Town,Low,PokéMart Seller,Ground,6,1,NetBall,87,1,False,Defensive,11,False,164691,False,
4765,34,Pewter City,High,Fisherman,Dark,81,0,HealBall,35,3,False,Aggressive,5,False,70650,True,
4766,57,Celadon City,Low,Fisherman,Electric,45,0,TimerBall,30,4,False,Unpredictable,17,False,72232,True,
4767,70,Celadon City,Middle,Underground Battler,Ice,86,0,GreatBall,62,5,False,Aggressive,13,False,12999,True,
4768,65,Pallet Town,Low,Biker,Electric,85,0,LuxuryBall,45,3,False,Aggressive,12,False,74384,True,
4769,60,Saffron City,High,Fisherman,Rock,54,0,DarkBall,40,2,False,Unpredictable,11,False,97999,True,
4770,64,Cerulean City,Middle,Researcher,Fighting,63,0,TimerBall,71,0,False,Defensive,24,False,21658,True,
4771,68,Vermilion City,High,Breeder,Dark,99,0,NetBall,71,0,False,Defensive,2,False,82172,True,
4772,15,Cerulean City,Middle,Fisherman,Flying,21,0,TimerBall,25,3,False,Aggressive,1,False,40215,True,
4773,12,Cinnabar Island,Middle,Breeder,Psychic,46,0,DuskBall,81,3,False,Aggressive,18,False,40774,True,
4774,13,Viridian City,Low,Champion,Ice,24,0,HealBall,71,0,False,Unpredictable,1,False,48834,True,
4775,64,Fuchsia City,Low,Breeder,Steel,65,0,NetBall,61,2,False,Defensive,20,False,73490,True,
4776,25,Cinnabar Island,Low,Biker,Psychic,44,0,TimerBall,60,1,False,Defensive,6,False,13367,True,
4777,38,Lavender Town,Low,Daycare Worker,Fire,95,0,PokéBall,84,1,False,Defensive,16,False,21516,True,
4778,11,Lavender Town,Middle,Casino Worker,Fighting,88,0,DarkBall,45,2,False,Aggressive,23,False,59036,True,
4779,43,Pallet Town,Middle,Gym Leader Assistant,Fire,59,0,GreatBall,79,3,False,Defensive,12,False,9958,True,
4780,46,Lavender Town,Middle,Underground Battler,Bug,31,0,NetBall,39,0,False,Unpredictable,12,False,15087,True,
4781,62,Vermilion City,Middle,Breeder,Ice,81,0,DuskBall,76,0,False,Unpredictable,3,False,57291,True,
4782,12,Pewter City,Middle,Nurse,Dark,70,0,HealBall,58,6,False,Unpredictable,18,False,93534,True,
4783,34,Celadon City,High,Elite Trainer,Ground,72,1,TimerBall,85,1,False,Aggressive,5,False,146792,False,
4784,28,Lavender Town,Middle,Underground Battler,Grass,82,0,PokéBall,47,0,False,Unpredictable,11,False,25040,True,
4785,37,Pewter City,Low,Daycare Worker,Normal,68,0,UltraBall,80,1,False,Aggressive,20,False,83308,True,
4786,47,Fuchsia City,Low,PokéMart Seller,Dark,6,0,NetBall,51,2,False,Unpredictable,12,False,11528,True,
4787,39,Pewter City,Low,Rocket Grunt,Ground,25,0,DuskBall,72,8,False,Unpredictable,8,False,26302,True,
4788,58,Viridian City,Middle,Gym Leader Assistant,Bug,77,0,NetBall,53,1,False,Unpredictable,8,True,343050,False,
4789,65,Fuchsia City,Middle,PokéMart Seller,Dragon,71,0,GreatBall,51,6,False,Aggressive,15,False,20461,True,
4790,58,Saffron City,Low,Researcher,Rock,51,0,DuskBall,27,0,False,Defensive,25,False,13065,True,
4791,32,Vermilion City,Low,Nurse,Grass,12,0,MasterBall,28,1,False,Unpredictable,2,False,33069,True,
4792,22,Pewter City,High,Researcher,Normal,50,0,MasterBall,85,5,False,Defensive,13,False,94918,True,
4793,50,Lavender Town,Middle,Black Market Dealer,Ground,75,0,GreatBall,65,5,False,Defensive,22,False,20144,True,
4794,68,Pewter City,Low,Casino Worker,Psychic,100,0,PokéBall,64,0,False,Unpredictable,19,False,7173,True,
4795,44,Pallet Town,Middle,Scientist,Normal,31,0,GreatBall,47,1,False,Unpredictable,10,False,2969,True,
4796,38,Celadon City,Low,Scientist,Flying,10,0,HealBall,67,3,False,Defensive,10,False,71724,True,
4797,20,Fuchsia City,High,Gym Leader Assistant,Steel,45,0,HealBall,66,1,False,Unpredictable,10,False,971,True,
4798,54,Vermilion City,High,Researcher,Water,82,0,DuskBall,68,0,False,Aggressive,0,False,62006,True,
4799,52,Cinnabar Island,Low,Fisherman,Dragon,77,0,DuskBall,51,5,False,Aggressive,11,False,81058,True,
4800,44,Lavender Town,Low,Fisherman,Normal,66,0,HealBall,71,2,False,Unpredictable,24,False,24787,True,
4801,62,Pallet Town,Middle,Breeder,Dark,93,0,TimerBall,51,5,False,Unpredictable,9,False,47417,True,
4802,56,Lavender Town,Low,Nurse,Rock,99,1,DuskBall,77,2,False,Unpredictable,21,False,113138,False,
4803,27,Celadon City,Low,Black Market Dealer,Fire,43,1,NetBall,41,1,True,Aggressive,12,True,179704,False,
4804,10,Lavender Town,Middle,Elite Trainer,Ghost,26,0,NetBall,44,4,False,Aggressive,8,False,79428,True,
4805,17,Cinnabar Island,Middle,Breeder,Bug,72,0,TimerBall,46,2,False,Defensive,15,False,4669,True,
4806,65,Cerulean City,Middle,Rocket Grunt,Poison,98,0,DuskBall,38,2,False,Defensive,23,False,19840,True,
4807,19,Pallet Town,Low,Gym Leader Assistant,Water,81,1,TimerBall,62,5,False,Aggressive,4,True,234273,False,
4808,57,Celadon City,Low,Nurse,Fairy,11,1,MasterBall,66,2,False,Unpredictable,24,False,74740,False,
4809,30,Pallet Town,Low,PokéMart Seller,Fire,54,0,DarkBall,74,6,False,Defensive,11,False,53970,True,
4810,56,Cinnabar Island,Middle,Nurse,Grass,62,0,GreatBall,38,0,False,Unpredictable,0,False,51451,True,
4811,49,Vermilion City,Low,Breeder,Fairy,36,0,TimerBall,55,5,False,Aggressive,23,False,12576,True,
4812,35,Cinnabar Island,Middle,Breeder,Water,86,0,NetBall,40,0,False,Aggressive,9,False,26206,True,
4813,47,Fuchsia City,Middle,Scientist,Normal,52,0,UltraBall,38,1,False,Aggressive,20,False,85017,True,
4814,52,Pewter City,Low,Nurse,Dark,10,0,PokéBall,60,1,False,Aggressive,0,False,36045,True,
4815,22,Lavender Town,Middle,PokéMart Seller,Flying,27,0,UltraBall,42,0,False,Defensive,9,False,72101,True,
4816,21,Vermilion City,Low,PokéMart Seller,Dark,29,0,DuskBall,73,2,False,Aggressive,1,False,82243,True,
4817,36,Vermilion City,Middle,Scientist,Steel,20,0,TimerBall,24,3,False,Unpredictable,19,False,41069,True,
4818,65,Fuchsia City,Low,Black Market Dealer,Ice,70,0,TimerBall,35,3,False,Unpredictable,7,False,18739,True,
4819,58,Vermilion City,High,Breeder,Poison,66,0,HealBall,65,2,False,Defensive,22,False,79066,True,
4820,41,Lavender Town,Middle,Gym Leader Assistant,Flying,17,0,LuxuryBall,40,0,False,Unpredictable,20,False,38863,True,
4821,47,Pewter City,Low,Police Officer,Electric,60,0,LuxuryBall,37,1,False,Unpredictable,28,False,54720,False,
4822,26,Viridian City,High,Researcher,Steel,68,0,DuskBall,26,0,False,Unpredictable,22,False,69447,True,
4823,66,Vermilion City,Low,Gym Leader Assistant,Water,49,0,PokéBall,39,0,False,Unpredictable,9,False,68079,True,
4824,37,Pewter City,Middle,Police Officer,Steel,78,0,TimerBall,38,0,False,Unpredictable,16,False,8886,True,
4825,39,Celadon City,Middle,Rocket Grunt,Dark,66,0,DarkBall,26,1,False,Aggressive,25,False,91127,True,
4826,68,Vermilion City,Middle,Breeder,Fighting,35,1,UltraBall,90,3,False,Aggressive,15,False,344387,False,
4827,54,Pallet Town,Middle,Daycare Worker,Fighting,79,0,DarkBall,90,4,False,Unpredictable,23,True,362911,False,
4828,33,Cerulean City,Low,Elite Trainer,Poison,85,0,UltraBall,39,5,False,Unpredictable,11,False,77144,True,
4829,10,Viridian City,Middle,PokéMart Seller,Ground,84,0,TimerBall,25,4,False,Defensive,11,False,21817,True,
4830,33,Vermilion City,High,Elite Trainer,Fire,7,0,HealBall,31,8,False,Unpredictable,7,False,92589,True,
4831,32,Vermilion City,Middle,Champion,Ground,61,0,HealBall,33,5,False,Unpredictable,23,False,89805,True,
4832,66,Lavender Town,Middle,Breeder,Dark,21,0,DuskBall,30,2,False,Aggressive,9,False,27011,True,
4833,57,Saffron City,High,Daycare Worker,Steel,60,0,UltraBall,64,3,False,Unpredictable,14,False,95526,True,
4834,32,Cinnabar Island,Middle,Champion,Water,94,0,MasterBall,67,1,False,Unpredictable,7,False,1117,True,
4835,28,Pewter City,Middle,Casino Worker,Electric,89,0,HealBall,60,0,False,Aggressive,3,False,64277,True,
4836,46,Saffron City,Middle,Biker,Ground,70,1,GreatBall,43,1,False,Defensive,3,False,197446,True,
4837,43,Cerulean City,Low,Black Market Dealer,Water,100,0,DuskBall,49,1,False,Defensive,10,False,53827,True,
4838,50,Cinnabar Island,Low,Gym Leader Assistant,Dragon,24,0,MasterBall,64,3,False,Unpredictable,18,False,10420,True,
4839,11,Saffron City,Middle,PokéMart Seller,Water,11,0,MasterBall,74,4,False,Aggressive,0,False,33185,True,
4840,43,Cerulean City,Middle,Black Market Dealer,Bug,16,0,GreatBall,71,4,False,Aggressive,2,False,81322,True,
4841,54,Vermilion City,Middle,Biker,Fairy,87,1,LuxuryBall,56,0,False,Unpredictable,28,False,46292,False,
4842,21,Cerulean City,Low,Rocket Grunt,Normal,53,0,DuskBall,57,5,False,Defensive,21,False,36875,True,
4843,41,Cinnabar Island,Middle,Nurse,Poison,67,0,NetBall,58,0,False,Unpredictable,22,False,57628,True,
4844,33,Fuchsia City,Middle,PokéMart Seller,Normal,64,0,DarkBall,32,1,False,Aggressive,23,False,38549,True,
4845,35,Cinnabar Island,Low,Breeder,Flying,75,0,MasterBall,27,1,False,Unpredictable,16,False,78398,True,
4846,31,Saffron City,Low,Researcher,Dark,53,0,LuxuryBall,29,2,False,Aggressive,4,False,70627,True,
4847,55,Cinnabar Island,High,Biker,Poison,87,0,DuskBall,81,0,False,Defensive,6,False,22862,True,
4848,58,Cerulean City,Middle,Fisherman,Psychic,52,0,DuskBall,62,3,False,Defensive,0,False,39209,True,
4849,27,Fuchsia City,Middle,Gym Leader Assistant,Dragon,29,0,MasterBall,59,1,False,Unpredictable,14,False,92530,True,
4850,38,Cerulean City,Low,Police Officer,Psychic,44,0,PokéBall,33,0,False,Aggressive,18,False,62626,True,
4851,42,Cinnabar Island,Middle,Nurse,Ghost,40,0,PokéBall,46,2,False,Aggressive,24,False,78576,True,
4852,13,Pallet Town,Middle,Fisherman,Fighting,70,0,TimerBall,58,1,False,Defensive,14,False,89708,True,
4853,20,Lavender Town,High,Researcher,Ground,69,0,GreatBall,78,4,False,Unpredictable,7,False,37755,True,
